70,150,0.8007215
70,160,0.8233706
80,20,0.2062698
70,170,0.8620183
80,30,0.04001918
80,40,0.80338675
70,180,0.84059834
80,50,0.7911431
70,190,0.82380295
80,60,0.79123116
70,200,0.8562696
80,70,0.8287863
80,80,0.84354675
80,90,0.774104
80,100,0.8197229
80,110,0.7867932
80,120,0.80514205
80,130,0.8156506
80,140,0.8258468
80,150,0.79247886
90,10,0.49443775
80,160,0.8282264
90,20,0.27093813
80,170,0.830156
90,30,0.086566724
80,180,0.8471874
90,40,0.010834045
90,50,0.79793054
90,60,0.80151254
80,190,0.81292945
90,70,0.80670923
80,200,0.85004956
90,80,0.84204596
90,90,0.80712533
90,100,0.8026244
90,110,0.8077995
90,120,0.80677164
90,130,0.79001445
90,140,0.8082807
90,150,0.8043097
100,10,0.5248773
90,160,0.8325581
100,20,0.31345668
90,170,0.8333208
90,180,0.84581083
100,30,0.13611424
100,40,0.024279384
90,190,0.8394008
100,50,0.7481388
100,60,0.811163
90,200,0.7959017
100,70,0.80162495
100,80,0.8426956
100,90,0.8458389
100,100,0.77818924
100,110,0.8267643
100,120,0.7757512
100,130,0.8135778
100,140,0.8054118
100,150,0.80979156
100,160,0.80646956
110,10,0.5375638
110,20,0.34489468
100,170,0.83395684
110,30,0.18719785
100,180,0.8545129
110,40,0.05884141
110,50,0.014616558
100,190,0.8176951
110,60,0.8121088
100,200,0.8179439
110,70,0.807391
110,80,0.8200492
110,100,0.8031699
110,90,0.84793794
110,110,0.8159562
110,120,0.81332797
110,130,0.8060997
110,140,0.7721464
120,10,0.55995446
110,150,0.7927909
110,160,0.8180677
120,20,0.38093066
110,170,0.8380009
120,30,0.22786288
110,180,0.849673
120,40,0.09866032
110,190,0.85049546
110,200,0.83059835
120,50,0.020530235
120,60,0.944305
120,70,0.79561526
120,80,0.82339436
120,90,0.8385016
120,110,0.7953045
120,100,0.8254727
120,120,0.82741433
120,130,0.7739594
120,140,0.81628346
120,150,0.7758339
130,10,0.5741195
120,160,0.8101903
120,170,0.81703347
130,20,0.39652637
130,30,0.2550715
120,180,0.8254273
130,40,0.13508067
130,50,0.040005762
120,190,0.86436605
120,200,0.8276677
130,60,0.01676826
130,70,0.80789703
130,80,0.8247812
130,90,0.8177958
130,100,0.81091464
130,110,0.80586284
130,120,0.79675794
130,130,0.80319405
130,140,0.82781655
130,150,0.75352705
130,160,0.80271953
140,10,0.6026822
130,170,0.7851322
140,20,0.43070891
140,30,0.29597834
140,40,0.16976741
130,180,0.8322143
140,50,0.071714275
130,190,0.849911
140,60,0.016181061
130,200,0.85749936
140,70,0.954533
140,80,0.813304
140,90,0.827984
140,100,0.81536704
140,110,0.8386512
140,120,0.80227417
140,130,0.8249489
140,140,0.78988105
140,150,0.8065325
150,10,0.60671324
140,160,0.7628913
150,20,0.44878688
140,170,0.80939317
150,30,0.3186329
140,180,0.7936063
150,40,0.19892813
140,190,0.8171965
140,200,0.8432575
150,50,0.10636074
150,60,0.033328608
150,70,0.015430675
150,80,0.8241347
150,90,0.83259374
150,100,0.80257
150,110,0.83244056
150,120,0.7861488
150,130,0.7881141
150,140,0.8344794
150,150,0.8200611
160,10,0.6194393
150,160,0.76126385
150,170,0.82016003
160,20,0.4792786
160,30,0.34116384
150,180,0.7921765
150,190,0.8055711
160,40,0.23695295
150,200,0.8335392
160,50,0.13403212
160,60,0.057224467
160,70,0.013426825
160,80,1.0491014
160,90,0.80578655
160,100,0.8189474
160,110,0.8232033
160,120,0.81706554
160,130,0.78441423
160,140,0.8401251
160,150,0.7806641
160,160,0.80481774
170,10,0.64072865
160,170,0.7635188
170,20,0.48651913
160,180,0.81216276
170,30,0.37215418
170,40,0.2566635
160,190,0.77871716
170,50,0.16378394
160,200,0.8319762
170,60,0.08794771
170,70,0.030195387
170,80,0.01906006
170,90,0.8061517
170,100,0.8237634
170,110,0.7910225
170,120,0.8330129
170,130,0.767609
170,140,0.8003565
180,10,0.64218664
170,160,0.8233759
170,150,0.83340037
180,20,0.50081515
170,170,0.7492143
170,180,0.7957029
180,30,0.39480382
180,40,0.28134465
180,50,0.19615074
180,60,0.115009844
170,190,0.78725845
170,200,0.8067746
180,70,0.045711525
180,80,0.014068871
180,90,0.9952351
180,100,0.7974211
180,110,0.8228265
180,120,0.8139133
180,130,0.78647184
180,140,0.80831397
180,160,0.79201484
180,150,0.8208521
190,10,0.66689724
180,170,0.7915513
190,20,0.5154807
180,180,0.7655731
190,30,0.40706885
190,40,0.29933828
180,190,0.80619156
180,200,0.7984991
190,50,0.21184781
190,60,0.13671322
190,70,0.07410695
190,80,0.026466511
190,90,0.018579151
190,100,0.78042704
190,110,0.8357675
190,120,0.8059188
190,130,0.82251585
190,140,0.7856931
190,150,0.8264062
190,160,0.84065926
200,10,0.6705868
200,20,0.51547503
190,170,0.8286918
200,30,0.4315571
190,180,0.7552252
200,40,0.32835206
200,50,0.23970199
190,200,0.7742646
190,190,0.81264377
200,60,0.16807772
200,70,0.094205804
200,80,0.037606932
200,90,0.014582722
200,100,0.8558328
200,110,0.7834193
200,120,0.8288547
200,140,0.7954932
200,130,0.7903859
200,150,0.8254304
200,160,0.81255937
200,180,0.794333
200,170,0.79635954
200,190,0.7837217
200,200,0.80881596
x,x,x
10,10,0.8805283
10,20,0.8418635
10,30,0.87697726
10,40,0.8556096
10,50,0.87732923
10,60,0.86683816
10,70,0.8894653
10,80,0.90119725
10,90,0.89097875
10,100,0.88357544
10,110,0.88703096
10,120,0.8722465
10,130,0.8832298
10,140,0.8852561
10,150,0.90846276
10,160,0.8817771
20,10,1.0020994
20,20,0.82206386
20,30,0.8360982
20,40,0.84486747
10,170,0.9065096
20,50,0.8374432
10,180,0.87998414
10,190,0.9067574
20,60,0.85110635
10,200,0.88671404
20,70,0.8608741
20,80,0.8583534
20,90,0.8618953
20,100,0.852257
20,110,0.88480526
20,120,0.87317
20,130,0.8847195
20,140,0.8813803
20,150,0.86295336
30,10,0.04712268
20,160,0.881858
30,20,0.8259217
30,30,0.8249994
20,170,0.85396403
20,180,0.88125956
30,50,0.82227015
30,40,0.8077192
30,60,0.87687415
20,190,0.8954862
30,70,0.8203974
20,200,0.8804589
30,80,0.83917415
30,90,0.86938274
30,100,0.83153856
30,110,0.8698513
30,120,0.85268253
30,140,0.84804726
30,130,0.851217
30,150,0.85972816
40,10,0.17092851
40,20,0.9250888
30,160,0.8943969
40,30,0.8309539
30,180,0.8748546
30,170,0.8391189
40,40,0.81426543
40,50,0.80142397
30,190,0.86124223
30,200,0.8692103
40,70,0.8374886
40,60,0.8525687
40,80,0.85417885
40,90,0.84900755
40,100,0.83222395
40,110,0.84826845
40,120,0.8334904
40,130,0.82140285
40,140,0.85623884
40,150,0.86068517
40,160,0.8883104
50,10,0.28535032
50,20,0.017128702
40,180,0.8644907
50,30,0.8091647
40,170,0.8500877
50,40,0.8128319
50,50,0.78753364
50,60,0.82365304
50,70,0.85726196
40,190,0.848996
50,80,0.8061457
40,200,0.8801233
50,90,0.8390429
50,100,0.84857374
50,110,0.8238072
50,120,0.844977
50,130,0.8414241
50,140,0.83018166
60,10,0.35889077
50,150,0.85197914
50,160,0.8863224
60,20,0.07292248
50,170,0.8480338
50,180,0.828855
60,30,0.8461279
50,190,0.8729899
60,40,0.80892044
60,50,0.7965776
60,60,0.82046986
50,200,0.8540896
60,70,0.8448525
60,80,0.82963645
60,90,0.8414053
60,100,0.8114564
60,110,0.84898746
60,120,0.82917684
60,140,0.80977607
60,130,0.8194527
60,150,0.8250335
60,160,0.8638723
70,10,0.42549086
70,20,0.13957454
60,170,0.85014623
60,180,0.81691813
70,30,0.011324094
70,40,0.79887086
70,50,0.79317814
60,190,0.86086786
70,60,0.7993585
70,70,0.83877105
60,200,0.8565872
70,80,0.8377368
70,100,0.82321256
70,90,0.8182152
70,110,0.8419301
70,120,0.79934806
70,130,0.8312378
70,140,0.8173582
70,160,0.8551043
70,150,0.8128837
80,10,0.46618944
80,20,0.20409481
70,170,0.8799968
80,30,0.039341774
70,180,0.82098186
80,40,0.7999839
70,190,0.83014965
80,50,0.8083319
80,60,0.79679304
80,70,0.8333347
80,80,0.84816056
70,200,0.87475526
80,90,0.77948403
80,100,0.8404801
80,110,0.808654
80,120,0.80813974
80,130,0.8233964
80,140,0.8192358
90,10,0.4966308
80,150,0.8056487
80,160,0.85463476
90,20,0.26223218
90,30,0.08507521
80,170,0.8596999
90,40,0.009840696
80,180,0.8406455
80,190,0.8183077
90,50,0.7966916
90,60,0.80698967
80,200,0.8572875
90,70,0.805299
90,80,0.84585726
90,90,0.82214576
90,100,0.80956686
90,110,0.83246404
90,120,0.82250017
90,130,0.7846393
90,140,0.81331635
90,150,0.81147975
100,10,0.5241949
90,160,0.83105063
90,170,0.86504793
100,20,0.30811223
100,30,0.13448764
100,40,0.023942616
90,180,0.8596401
90,190,0.82564986
100,50,0.7461107
100,60,0.82191235
100,70,0.7962768
90,200,0.81311387
100,80,0.8570788
100,90,0.84418386
100,100,0.77297294
100,110,0.8456576
100,120,0.7939464
100,130,0.7944126
100,140,0.79317826
100,160,0.82485723
100,150,0.8163598
110,10,0.53940254
100,170,0.84837717
110,20,0.34306172
110,30,0.181906
100,180,0.88069487
110,40,0.05696589
110,50,0.013221194
100,190,0.8279977
110,60,0.8217832
100,200,0.8106334
110,70,0.8128377
110,80,0.81778866
110,90,0.84245694
110,100,0.81810576
110,110,0.8294733
110,120,0.8244187
110,130,0.81872165
110,140,0.77190566
110,150,0.7946098
120,10,0.55866987
110,160,0.81539375
120,20,0.37169537
110,170,0.8374379
120,30,0.22024147
110,180,0.8688548
120,40,0.09551978
110,190,0.8640499
120,50,0.021052409
110,200,0.8179423
120,60,0.9132127
120,70,0.81755036
120,80,0.81286263
120,90,0.84646577
120,100,0.8462745
120,110,0.7996929
120,120,0.84631836
120,130,0.8036782
130,10,0.5792321
120,140,0.799849
120,150,0.7813732
120,160,0.81848854
130,20,0.39867058
120,170,0.82368743
120,180,0.844387
130,30,0.2524306
130,40,0.12922736
120,190,0.88496023
120,200,0.8265786
130,50,0.03869899
130,60,0.015061471
130,70,0.797205
130,80,0.8299888
130,90,0.82296944
130,100,0.81243896
130,110,0.8191
130,120,0.8147136
130,130,0.8231104
130,140,0.8302714
130,150,0.7655423
130,160,0.79954106
140,10,0.60323834
140,20,0.42213824
130,170,0.7988002
130,180,0.8329081
140,30,0.29352045
140,40,0.16094297
130,190,0.8807579
140,50,0.07034096
130,200,0.87813085
140,60,0.01703728
140,70,0.9333799
140,80,0.8320995
140,90,0.81443053
140,100,0.8228899
140,110,0.8469943
140,120,0.78805274
140,130,0.8401939
140,140,0.8063517
150,10,0.60511124
140,150,0.800486
150,20,0.44676575
140,160,0.7710008
140,180,0.8186212
150,30,0.3189608
140,170,0.8243741
140,190,0.8451561
150,40,0.19474255
150,50,0.10184291
140,200,0.8624433
150,60,0.031489197
150,70,0.019885138
150,80,0.83110124
150,90,0.8163085
150,100,0.8192173
150,110,0.83004355
150,120,0.8078488
150,130,0.8076591
150,140,0.8461081
150,150,0.8323548
150,160,0.7637777
160,10,0.61880875
150,170,0.81771606
160,20,0.47907525
150,180,0.81728673
160,30,0.3375731
160,40,0.2333012
150,190,0.8140367
150,200,0.84936035
160,50,0.12829939
160,60,0.056283284
160,80,1.0196733
160,70,0.013487226
160,90,0.8307983
160,100,0.8046513
160,120,0.8233363
160,110,0.82731503
160,130,0.7733291
160,140,0.8381313
160,150,0.79237324
160,160,0.8000346
160,170,0.7666272
170,10,0.63785696
160,180,0.81555533
170,20,0.48259124
170,30,0.37457296
170,50,0.16385639
170,40,0.25503978
160,190,0.81973106
170,60,0.08473901
160,200,0.84545773
170,70,0.02832446
170,80,0.021856295
170,90,0.7988773
170,100,0.81801397
170,120,0.8290803
170,110,0.8130552
170,130,0.78606397
170,140,0.8188516
170,150,0.83460164
170,170,0.76109135
170,160,0.81297696
180,10,0.6426459
180,20,0.49610797
180,30,0.39381197
170,180,0.8078329
170,190,0.8128601
180,40,0.27487972
180,50,0.19519654
180,60,0.10732699
170,200,0.8140742
180,80,0.014315705
180,70,0.04463946
180,90,0.9777091
180,100,0.8263447
180,110,0.81629556
180,120,0.8341215
180,130,0.7995914
180,140,0.79413086
180,150,0.8277934
180,160,0.7985247
180,170,0.78794456
190,10,0.66156375
190,20,0.5079939
190,30,0.40548292
180,180,0.76689565
180,190,0.8089188
190,40,0.298234
190,50,0.20904234
190,60,0.13521081
180,200,0.82555103
190,70,0.07180402
190,80,0.023849081
190,90,0.020579865
190,100,0.80224687
190,110,0.82760113
190,120,0.8233794
190,130,0.81211424
190,140,0.8116678
190,160,0.8387389
190,150,0.8248918
190,170,0.82788306
200,10,0.66454655
190,180,0.77336276
200,20,0.5159436
200,30,0.42217475
200,40,0.32219416
200,50,0.23536912
190,190,0.81269944
190,200,0.7959861
200,60,0.1698471
200,70,0.089128196
200,80,0.03803616
200,90,0.01451176
200,100,0.82505226
200,110,0.83499396
200,120,0.8143101
200,130,0.8097669
200,150,0.8060139
200,140,0.820754
200,170,0.7881443
200,160,0.8173274
200,180,0.79433197
200,190,0.78624177
200,200,0.8158006
